id,price,direct,outbound_carrier,city,departure_date,inbound_carrier,arrival_date,country,no_of_days,continent,region,lat,lng
25,99435,FALSE,Aegean Airlines,Cairo,2021-06-15,Aegean Airlines,2021-06-22,Egypt,7,Africa,Northern Africa,30.0561,31.2394
26,116957,FALSE,Turkish Airlines,St Petersburg,2021-06-15,Turkish Airlines,2021-06-22,Russia,7,Europe,Eastern Europe,NA,NA
27,153480,TRUE,Wizz Air,Tel Aviv,2021-06-15,Wizz Air,2021-06-22,Israel,7,Asia,Western Asia,NA,NA
28,161853,FALSE,Lufthansa,Seoul,2021-06-15,Lufthansa,2021-06-22,South Korea,7,Asia,Eastern Asia,NA,NA
29,181604,FALSE,Austrian Airlines,Fort Myers,2021-06-15,United,2021-06-22,United States,7,Americas,Northern America,26.6195,-81.8303
30,213491,FALSE,Air France,Bastia - Corsica,2021-06-15,Air France,2021-06-22,France,7,Europe,Western Europe,NA,NA
1,5970,TRUE,Ryanair,Copenhagen,2021-06-16,Ryanair,2021-06-23,Denmark,7,Europe,Northern Europe,55.6786,12.5635
2,7651,TRUE,Ryanair,Madrid,2021-06-16,Ryanair,2021-06-23,Spain,7,Europe,Southern Europe,40.4189,-3.6919
3,9397,TRUE,Ryanair,Palermo,2021-06-16,Ryanair,2021-06-23,Italy,7,Europe,Southern Europe,38.1157,13.3613
4,12870,TRUE,Wizz Air,Brussels,2021-06-16,Wizz Air,2021-06-23,Belgium,7,Europe,Western Europe,50.8467,4.3517
5,14182,TRUE,Ryanair,London,2021-06-16,Ryanair,2021-06-23,United Kingdom,7,Europe,Northern Europe,51.5072,-0.1275
